 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.03,000.0
 0.03,000.0
 0.03,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.02,000.0
 0.03,000.0
 0.03,000.0
 0.03,000.0
 0.01,000.0
 0.01,000.0
 0.01,000.0
 0.00,000.0
 0.00,000.0
 0.00,000.0
 0.00,000.0
 0.00,000.0
 0.00,000.0
 0.00,000.0
 7.88,000.0
 7.88,119.3
 7.88,119.3
 7.76,169.7
 7.76,169.7
 7.76,178.6
 7.69,178.6
 7.69,178.9
 7.69,178.9
 7.60,178.9
 7.68,178.8
 7.68,178.8
 7.67,179.2
 7.67,179.2
 7.67,179.0
 7.67,179.0
 7.67,179.0
 7.67,178.4
 7.67,178.4
 7.67,178.4
 7.67,178.4
 7.67,178.4
 7.67,178.4
 7.67,178.3
 7.67,178.3
 7.67,178.3
 7.67,178.3
 7.67,178.3
 7.67,178.3
 7.67,178.3
 7.67,178.3
 7.66,178.3
 7.66,178.3
 7.66,178.3
 7.66,178.3
 7.66,178.3
 7.66,178.3
 7.66,178.2
 7.66,178.2
 7.66,178.2
