# time,freq,temptime,freq,temp
1487738980.19,10141761,39.0
1487738981.19,10141758,39.0
1487738982.20,10141760,39.0
1487738983.17,10141758,39.0
1487738984.17,10141761,39.0
1487738985.18,10141758,39.0
1487738986.18,10141761,39.0
1487738987.17,10141758,39.0
1487738988.19,10141761,39.0
1487738989.18,10141758,39.0
1487738990.18,10141761,39.0
1487738991.17,10141758,39.0
1487738992.17,10141761,39.0
1487738993.18,10141759,39.0
1487738994.18,10141760,39.0
1487738995.19,10141759,39.0
1487738996.19,10141761,39.0
1487738997.18,10141759,39.0
1487738998.17,10141760,39.0
1487738999.17,10141759,39.0
1487739000.18,10141761,39.0
1487739001.18,10141759,39.0
1487739002.18,10141761,39.0
1487739003.19,10141759,39.0
1487739004.19,10141761,39.0
1487739005.18,10141759,38.5
1487739006.17,10141761,38.5
1487739007.17,10141759,38.5
1487739008.18,10141761,38.5
1487739009.18,10141760,38.5
1487739010.17,10141761,38.5
1487739011.19,10141759,38.5
1487739012.18,10141761,38.5
1487739013.18,10141760,38.5
1487739014.19,10141761,38.5
1487739015.18,10141759,38.5
1487739016.18,10141762,38.5
1487739017.18,10141759,38.5
1487739018.19,10141761,38.5
1487739019.19,10141760,38.5
1487739020.17,10141761,38.5
1487739021.17,10141760,38.5
1487739022.17,10141761,38.5
1487739023.18,10141760,38.5
1487739024.17,10141762,38.5
1487739025.17,10141759,38.5
1487739026.17,10141762,38.5
1487739027.18,10141760,38.5
1487739028.18,10141762,38.5
1487739029.19,10141759,38.5
1487739030.18,10141762,38.5
1487739031.18,10141760,38.5
1487739032.18,10141762,38.5
1487739033.19,10141760,38.5
1487739034.18,10141762,38.5
1487739035.18,10141760,38.5
1487739036.18,10141762,38.5
1487739037.17,10141760,38.5
1487739038.18,10141762,38.5
1487739039.18,10141760,38.5
1487739040.19,10141762,38.5
1487739041.19,10141760,38.5
1487739042.19,10141762,38.5
1487739043.17,10141760,38.5
1487739044.17,10141763,38.5
1487739045.17,10141760,38.5
1487739046.18,10141762,38.5
1487739047.17,10141760,38.5
1487739048.17,10141763,38.5
1487739049.18,10141760,38.5
1487739050.18,10141763,38.5
1487739051.18,10141760,38.5
1487739052.19,10141762,38.5
1487739053.18,10141761,38.5
1487739054.18,10141762,38.5
1487739055.19,10141761,38.5
1487739056.19,10141763,38.5
1487739057.18,10141760,38.5
1487739058.18,10141763,38.5
1487739059.19,10141761,38.5
1487739060.17,10141762,38.5
1487739061.18,10141761,38.5
1487739062.17,10141763,38.5
1487739063.17,10141761,38.5
1487739064.18,10141763,38.5
1487739065.18,10141760,38.5
1487739066.17,10141763,38.5
1487739067.19,10141761,38.5
1487739068.18,10141763,38.5
1487739069.18,10141761,38.5
1487739070.18,10141763,38.5
1487739071.17,10141761,38.5
1487739072.19,10141763,38.5
1487739073.18,10141761,38.5
1487739074.19,10141764,38.5
1487739075.19,10141761,38.5
1487739076.16,10141763,38.5
1487739077.17,10141761,38.5
1487739078.17,10141764,38.5
1487739079.18,10141761,38.5
1487739080.18,10141763,38.5
1487739081.18,10141761,38.5
1487739082.19,10141764,38.5
1487739083.19,10141761,38.5
1487739084.18,10141764,38.5
1487739085.18,10141761,38.5
1487739086.17,10141764,38.5
1487739087.18,10141761,38.5
1487739088.18,10141764,38.5
1487739089.19,10141761,38.5
1487739090.17,10141764,38.5
1487739091.18,10141762,38.5
1487739092.18,10141763,38.5
1487739093.19,10141762,38.5
1487739094.19,10141764,38.5
1487739095.18,10141762,38.5
1487739096.18,10141763,38.5
1487739097.19,10141762,38.5
1487739098.19,10141764,38.5
1487739099.20,10141762,38.5
1487739100.17,10141764,38.5
1487739101.17,10141762,38.5
1487739102.18,10141764,38.5
1487739103.18,10141762,38.5
1487739104.17,10141764,38.5
1487739105.17,10141762,38.5
1487739106.18,10141764,38.5
1487739107.18,10141762,38.5
1487739108.19,10141764,38.5
1487739109.17,10141763,38.5
1487739110.18,10141764,38.5
1487739111.18,10141762,38.5
1487739112.19,10141764,38.5
1487739113.19,10141763,38.5
1487739114.18,10141764,38.5
1487739115.18,10141762,38.5
1487739116.19,10141765,38.5
1487739117.19,10141762,38.5
1487739118.16,10141765,38.5
1487739119.17,10141762,38.5
1487739120.17,10141765,38.5
1487739121.18,10141762,38.5
1487739122.18,10141765,38.5
1487739123.19,10141762,38.5
1487739124.17,10141765,38.5
1487739125.18,10141763,38.5
1487739126.18,10141764,38.0
1487739127.19,10141763,38.5
1487739128.17,10141765,38.5
1487739129.18,10141763,38.0
1487739130.18,10141764,38.5
1487739131.19,10141763,38.0
1487739132.19,10141765,38.0
1487739133.18,10141763,38.0
1487739134.18,10141765,38.0
1487739135.19,10141763,38.0
1487739136.19,10141765,38.0
1487739137.16,10141763,38.0
1487739138.17,10141765,38.0
1487739139.17,10141763,38.0
1487739140.18,10141765,38.0
1487739141.18,10141763,38.0
1487739142.19,10141765,38.0
1487739143.19,10141764,38.0
1487739144.19,10141765,38.0
1487739145.18,10141763,38.0
1487739146.17,10141765,38.0
1487739147.18,10141764,38.0
1487739148.18,10141765,38.0
1487739149.18,10141763,38.0
1487739150.19,10141766,38.0
1487739151.18,10141763,38.0
1487739152.18,10141766,38.0
1487739153.18,10141763,38.0
1487739154.19,10141766,38.0
1487739155.19,10141763,38.0
1487739156.18,10141766,38.0
1487739157.19,10141763,38.0
1487739158.19,10141766,38.0
1487739159.18,10141764,38.0
1487739160.17,10141765,38.0
1487739161.19,10141764,38.0
1487739162.18,10141766,38.0
1487739163.18,10141764,38.0
1487739164.18,10141765,38.0
1487739165.19,10141764,38.0
1487739166.17,10141766,38.0
1487739167.18,10141764,38.0
1487739168.17,10141766,38.0
1487739169.18,10141764,38.0
1487739170.16,10141766,38.0
1487739171.18,10141764,38.0
1487739172.18,10141766,38.0
1487739173.17,10141764,38.0
1487739174.18,10141766,38.0
1487739175.18,10141764,38.0
1487739176.19,10141766,38.0
1487739177.19,10141765,38.0
1487739178.19,10141766,38.0
1487739179.19,10141764,38.0
1487739180.17,10141766,38.0
1487739181.17,10141765,38.0
1487739182.17,10141766,38.0
1487739183.17,10141764,38.0
1487739184.19,10141767,38.0
1487739185.17,10141764,38.0
1487739186.17,10141767,38.0
1487739187.18,10141764,38.0
1487739188.18,10141767,38.0
1487739189.17,10141764,38.0
1487739190.18,10141767,38.0
1487739191.18,10141764,38.0
1487739192.19,10141767,38.0
1487739193.19,10141764,38.0
1487739194.17,10141767,38.0
1487739195.18,10141765,38.0
1487739196.18,10141767,38.0
1487739197.19,10141764,38.0
1487739198.19,10141767,38.0
1487739199.17,10141765,38.0
1487739200.17,10141767,38.0
1487739201.17,10141765,38.0
1487739202.18,10141766,38.0
1487739203.18,10141765,38.0
1487739204.19,10141767,38.0
1487739205.18,10141765,38.0
